,match,GK Difference,FW Difference,MF Difference,DF Difference,backup Difference,GK^2 Difference,GK FW Difference,GK MF Difference,GK DF Difference,GK backup Difference,FW^2 Difference,FW MF Difference,FW DF Difference,FW backup Difference,MF^2 Difference,MF DF Difference,MF backup Difference,DF^2 Difference,DF backup Difference,backup^2 Difference,Year,Winner
73,Brazil-Colombia,-6.0,7.666666666666657,11.0,10.0,4.804473304473298,-9.119999999999997,1.0566666666666578,3.710000000000001,2.799999999999997,-0.3108297258297341,12.189999999999976,14.68666666666666,14.083333333333329,8.882405002404994,17.049999999999997,16.549999999999997,10.987554112554108,16.0,10.447294372294373,6.345475185789027,2014,2
74,Argentina-Belgium,-9.0,6.333333333333329,-6.297619047619051,-9.190476190476176,-1.7301587301587205,-15.209999999999994,-2.0133333333333354,-12.827380952380949,-15.122380952380936,-8.068055555555553,10.365555555555545,0.12837301587302363,-2.344126984126973,3.232870370370378,-10.504278628117916,-12.812301587301583,-6.065434145880573,-15.024240362811767,-8.160081254724084,-2.5399004787099884,2014,2
75,Netherlands-Costa Rica,7.0,14.200000000000003,3.75,6.666666666666671,8.30075757575758,10.149999999999999,15.538000000000004,7.994999999999997,10.24666666666667,10.752409090909097,21.2716,13.512,15.974666666666678,15.82125454545455,5.653124999999996,7.924999999999997,8.79296022727273,10.311111111111124,10.92816666666667,11.228220965335176,2014,1
76,Brazil-Germany,-16.0,3.3333333333333286,-2.5,0.0,-6.477272727272734,-25.919999999999995,-10.366666666666674,-15.504999999999995,-13.600000000000009,-16.715075757575775,5.444444444444429,0.7666666666666515,2.8333333333333286,-2.9005050505050605,-4.212500000000006,-2.125,-7.249053030303024,0.0,-5.50568181818182,-9.28556301652894,2014,0
77,Netherlands-Argentina,-4.0,-3.0,-3.0,3.5238095238095184,-0.7516233766233853,-6.240000000000002,-5.68,-5.490000000000002,-0.40761904761905043,-3.4726623376623422,-5.010000000000005,-4.867500000000007,0.5752380952380918,-2.7924025974026065,-4.7250000000000085,0.40785714285713226,-2.756700487012985,5.560907029478457,1.9497108843537276,-1.0847413929414884,2014,1
78,Brazil-Netherlands,-3.0,1.3333333333333286,5.75,4.333333333333329,-3.344696969696969,-4.469999999999999,-1.4866666666666717,1.8800000000000026,0.7433333333333252,-4.595151515151521,2.2044444444444338,5.821666666666658,4.686666666666653,-1.8301262626262655,9.214375000000004,8.235,1.3514867424242425,7.178888888888878,0.2676515151515133,-4.690050648530772,2014,0
79,Germany-Argentina,9.0,-5.0,5.25,7.857142857142847,2.3809523809523796,15.209999999999994,3.200000000000003,11.894999999999996,13.935714285714283,8.647261904761912,-8.25,0.1875,2.4285714285714164,-1.7220238095238116,8.701875000000001,10.767857142857132,5.843839285714282,12.739795918367335,7.723044217687061,3.51077097505668,2014,2
0,Russia-Saudi Arabia,9.0,3.6666666666666714,5.75,4.133333333333326,6.366666666666674,13.590000000000003,8.723333333333336,11.1025,9.75666666666666,11.018333333333338,4.852222222222231,6.55916666666667,5.438444444444443,6.743222222222229,8.639375000000001,7.344833333333327,8.751416666666671,6.095288888888874,7.547044444444445,8.788122222222228,2018,2
1,Egypt-Uruguay,-10.473684210526315,-1.9696969696969688,-1.5,-7.649122807017548,3.0438596491228083,-15.870387811634345,-9.869665071770328,-8.965526315789475,-13.773591874422898,-4.530251615881809,-3.1509182736455443,-2.672121212121212,-7.618564593301443,1.1489673046252022,-2.2424999999999997,-6.860350877192985,1.2962061403508756,-11.65350569405971,-2.6740566328100996,3.9735718682671646,2018,0
2,Morocco-Iran,6.0,-5.0,11.166666666666671,5.8888888888889,7.200757575757578,9.119999999999997,0.5700000000000003,12.936666666666667,8.858888888888892,9.513598484848487,-7.283333333333324,4.424722222222222,0.6362962962963081,1.8770328282828288,16.563888888888897,12.525462962962976,12.861354166666672,8.604320987654333,9.226742424242424,9.699475005739217,2018,0
3,Portugal-Spain,-6.0,-3.818181818181813,-4.5,-6.666666666666657,-2.833333333333343,-10.560000000000002,-8.245454545454535,-9.015,-10.966666666666654,-6.7833333333333385,-6.2178512396694,-6.8809090909090855,-8.673737373737353,-5.0370202020202015,-7.58250000000001,-9.441666666666663,-5.604583333333338,-11.333333333333314,-7.175000000000011,-4.051666666666684,2018,1
4,France-Australia,8.0,14.666666666666671,11.75,11.666666666666657,11.0,13.439999999999998,18.693333333333342,16.300000000000004,16.159999999999997,15.280000000000001,23.368888888888897,21.149166666666666,20.95444444444444,19.836666666666666,18.888125000000002,18.718333333333327,17.7125,18.549999999999997,17.553333333333335,16.61,2018,2
5,Argentina-Iceland,10.0,16.666666666666657,5.25,8.666666666666671,8.962121212121218,15.0,20.499999999999986,11.850000000000009,14.233333333333341,13.878030303030314,26.66666666666665,17.387500000000003,19.822222222222216,19.09709595959596,8.308124999999997,10.917500000000004,10.848409090909087,13.404444444444458,13.132954545454545,12.827375459136825,2018,1
6,Peru-Denmark,-10.0,-3.666666666666657,-5.6842105263157805,-4.333333333333343,-4.061403508771917,-15.600000000000001,-10.509999999999998,-11.824473684210517,-10.830000000000013,-9.873157894736835,-5.609999999999985,-7.058377192982441,-6.046666666666667,-5.56557017543858,-8.402160664819931,-7.437412280701757,-6.813110572483829,-6.456666666666685,-5.931359649122804,-5.446555863342546,2018,0
7,Croatia-Nigeria,11.099999999999994,7.666666666666657,10.0,7.666666666666657,8.599999999999994,16.97189999999999,14.79666666666666,16.580499999999994,14.463666666666654,14.51489999999999,12.34333333333332,14.221666666666664,12.113333333333323,12.407222222222217,16.10000000000001,13.921666666666667,14.076333333333338,11.883333333333326,12.149222222222221,12.30373333333332,2018,2
8,Costa Rica-Serbia,-10.0,-12.333333333333343,-8.25,-3.333333333333343,-5.854166666666657,-14.799999999999997,-16.376666666666665,-13.917500000000004,-10.06666666666667,-11.147708333333334,-17.883333333333354,-15.616666666666674,-11.790000000000013,-12.650208333333332,-12.890625000000007,-8.874166666666682,-10.196458333333325,-5.066666666666691,-6.721041666666665,-7.979960937499989,2018,0
9,Germany-Mexico,20.0,4.666666666666671,11.25,9.333333333333329,16.66666666666667,31.599999999999994,19.95333333333334,25.012500000000003,23.706666666666656,27.883333333333333,7.5911111111111325,12.912499999999994,11.402222222222221,16.98944444444446,18.140625,16.712500000000006,21.715625000000003,15.244444444444433,20.478888888888882,24.527777777777786,2018,0
10,Brazil-Switzerland,3.0,11.0,6.25,8.0,-0.08044733044732766,5.1299999999999955,11.840000000000003,7.815000000000012,9.320000000000007,2.1756060606060643,17.856666666666676,14.134166666666658,15.586666666666673,8.164128186628183,10.296875000000007,11.756666666666653,4.609540945165946,13.226666666666674,5.918532948532942,-0.1203700437169033,2018,1
11,Sweden-South Korea,12.299999999999997,10.312121212121212,10.150000000000006,10.766666666666666,7.449999999999989,17.675099999999993,16.108154545454546,16.170299999999997,16.831700000000005,13.750649999999986,14.586026721763083,14.621130303030306,15.240293939393943,12.309443939393937,14.651525000000007,15.276766666666667,12.306949999999993,15.923900000000003,12.860216666666666,10.172974999999994,2018,2
12,Belgium-Panama,7.0,15.196078431372555,13.14705882352942,16.862745098039213,11.603408029878622,11.969999999999999,18.480784313725508,16.765588235294125,19.870784313725487,15.018405695611577,23.82804690503653,22.301280276816627,25.058765859284883,20.16328307793706,20.75301903114189,23.55098615916956,18.732021131982215,26.272818146866584,21.3189545687556,16.899507895206014,2018,2
13,Tunisia-England,-12.0,-11.0,-15.5,-9.666666666666671,-5.8769841269841265,-18.480000000000004,-18.21,-20.875,-16.823333333333338,-13.182658730158728,-17.856666666666676,-20.775833333333345,-16.44444444444445,-12.706084656084656,-23.095000000000006,-19.317499999999995,-15.560803571428572,-15.112222222222229,-11.567843915343921,-8.479881739732932,2018,0
14,Colombia-Japan,16.333333333333343,17.333333333333343,10.25,15.444444444444443,4.6666666666666785,23.1388888888889,23.928888888888906,19.08166666666667,22.799629629629635,13.58194444444446,24.728888888888903,19.85666666666667,23.60296296296297,14.234444444444463,14.836875,18.620555555555562,9.826458333333342,22.428765432098757,13.105648148148155,5.872222222222234,2018,0
15,Poland-Senegal,10.0,1.6666666666666714,-3.0,-1.3333333333333286,3.3333333333333286,16.199999999999996,9.533333333333331,5.345000000000006,6.88666666666667,9.641666666666659,2.7277777777777885,-1.159166666666657,0.2366666666666788,3.884722222222223,-4.664999999999999,-3.4266666666666623,0.5091666666666583,-2.1244444444444355,1.730000000000004,4.627777777777773,2018,0
16,Russia-Egypt,9.473684210526315,-11.0,4.0,3.4491228070175453,5.406140350877195,14.260387811634345,-1.3157894736842124,10.210526315789473,9.613591874422902,10.652751615881805,-16.169999999999995,-5.420000000000002,-5.613192982456141,-3.671149122807016,6.080000000000005,5.584350877192982,6.8885438596491255,5.109905694059705,6.401656632810102,7.514203131732835,2018,2
17,Portugal-Morocco,6.0,9.181818181818187,2.25,5.666666666666671,-0.8674242424242493,9.840000000000003,12.02454545454546,6.697500000000005,9.376666666666672,3.5197348484848447,13.758815426997252,9.111590909090914,11.484040404040414,5.824835858585857,3.639374999999994,6.356666666666669,0.8851041666666646,8.934444444444459,3.3121464646464602,-1.2233638946281147,2018,2
18,Uruguay-Saudi Arabia,10.0,16.63636363636364,3.25,8.333333333333329,-2.0833333333333286,15.200000000000003,19.908787878787876,9.857500000000002,13.916666666666657,4.895833333333343,24.17314049586777,14.651287878787883,18.670202020202026,9.265404040404043,4.8018749999999955,8.62083333333333,0.56666666666667,12.638888888888879,3.819444444444443,-2.6996527777777715,2018,2
19,Iran-Spain,-18.0,-8.0,-17.91666666666667,-18.22222222222223,-9.166666666666671,-29.520000000000003,-20.839999999999996,-28.649166666666673,-29.20222222222222,-19.81666666666667,-12.693333333333328,-20.41722222222222,-20.794074074074075,-12.738888888888887,-27.7857638888889,-28.323796296296308,-19.351041666666674,-28.872098765432106,-19.713888888888896,-12.527777777777786,2018,0
20,Denmark-Australia,3.0,6.0,2.25,3.0,-0.9166666666666714,4.890000000000001,7.150000000000006,4.102499999999999,4.700000000000003,1.3391666666666637,9.040000000000006,6.232500000000002,6.770000000000003,3.4819444444444443,3.403125000000003,3.960000000000001,0.8714583333333294,4.510000000000005,1.3972222222222186,-1.2749305555555637,2018,1
21,France-Peru,15.0,12.333333333333329,15.18421052631578,13.0,15.978070175438589,24.15,22.053333333333335,24.021973684210522,22.290000000000006,23.813991228070172,19.938888888888876,21.975043859649105,20.231111111111105,21.920292397660802,23.88716066481993,22.195745614035083,23.6541522391505,20.496666666666677,22.08747076023392,23.33148641889811,2018,2
22,Argentina-Croatia,-2.0,4.0,-3.75,0.3333333333333428,0.21212121212121815,-3.239999999999995,1.5133333333333212,-4.709999999999994,-1.3599999999999852,-1.346969696969687,6.906666666666666,0.1075000000000017,3.5477777777777817,3.2207070707070713,-6.2718750000000085,-2.7775000000000034,-2.6703409090909176,0.5433333333333508,0.4260101010100996,0.32216712580349594,2018,0
23,Brazil-Costa Rica,18.0,20.333333333333343,11.5,12.333333333333343,9.543560606060595,28.08,29.630000000000003,23.325000000000003,24.110000000000007,20.044147727272723,31.110000000000028,25.013333333333335,25.803333333333356,21.534349747474742,18.34250000000001,19.093333333333334,15.661098484848473,19.856666666666698,16.31601641414141,13.36116559773874,2018,2
24,Nigeria-Iceland,0.9000000000000057,5.0,-1.0,0.6666666666666714,0.15000000000000568,1.268100000000004,4.190000000000005,-0.020499999999991303,1.1296666666666724,0.7101000000000113,7.416666666666664,3.058333333333337,4.161111111111111,3.4691666666666734,-1.5200000000000031,-0.22666666666665947,-0.5575833333333335,0.9777777777777814,0.5577222222222247,0.20147500000000917,2018,2
25,Serbia-Switzerland,-5.0,3.0,3.0,-1.0,-3.7698412698412653,-8.150000000000006,-1.413333333333334,-1.592499999999987,-4.723333333333329,-6.720833333333324,4.630000000000003,4.737499999999997,1.5733333333333306,-0.7200132275132276,4.845000000000006,1.5375000000000014,-0.8550992063492018,-1.5633333333333326,-3.676441798941802,-5.501574703955654,2018,0
26,Belgium-Tunisia,18.0,10.333333333333329,18.75,13.0,9.416666666666671,28.799999999999997,22.81666666666667,28.7025,24.769999999999996,20.83797619047619,16.70555555555554,23.0225,18.75777777777777,15.249656084656081,28.546875000000007,24.864999999999995,21.027440476190485,20.75666666666666,17.12654761904762,13.920598544973558,2018,2
27,South Korea-Mexico,-3.299999999999997,-13.433333333333337,-7.900000000000006,-8.433333333333337,-0.6999999999999886,-4.445099999999989,-11.432700000000004,-7.665299999999995,-8.081700000000005,-2.6131499999999903,-19.420122222222226,-15.254766666666676,-15.873122222222229,-9.224216666666663,-11.22590000000001,-11.74176666666667,-5.624449999999996,-12.276122222222227,-5.9827166666666685,-0.9085999999999927,2018,0
28,Germany-Sweden,11.0,7.787878787878796,9.0,7.0,9.916666666666671,18.36999999999999,15.277878787878798,16.5075,14.956666666666656,16.745833333333337,12.425206611570275,13.546136363636364,12.035050505050506,13.904217171717185,14.715000000000003,13.177500000000009,15.033125000000005,11.596666666666657,13.601388888888884,15.263402777777785,2018,2
29,England-Panama,1.0,15.862745098039227,9.89705882352942,13.529411764705884,8.063725490196077,1.6500000000000057,13.874117647058839,8.938088235294124,11.924117647058829,7.363088235294114,24.979158016147665,20.05461361014997,22.745432525951564,17.619711649365634,15.301144031141888,18.00348615916956,13.265384227220302,20.628373702422152,15.760250865051901,11.458791089965388,2018,2
30,Japan-Senegal,-13.333333333333343,-18.333333333333343,-12.0,-15.444444444444443,-7.1666666666666785,-18.4888888888889,-22.288888888888906,-18.086666666666666,-20.38962962962963,-13.524444444444462,-26.338888888888903,-22.049166666666665,-24.406296296296297,-16.911944444444458,-17.58,-20.02638888888889,-12.949583333333344,-22.428765432098757,-15.113981481481488,-9.19722222222223,2018,1
31,Poland-Colombia,7.0,2.6666666666666714,-1.25,-1.3333333333333286,5.833333333333329,11.549999999999997,7.893333333333331,4.350000000000001,4.476666666666667,9.584166666666661,4.337777777777788,1.0333333333333385,1.0400000000000063,6.562222222222218,-1.921875,-2.0208333333333357,3.63229166666666,-2.1244444444444355,3.738333333333337,7.952777777777769,2018,0
32,France-Argentina,8.0,-1.3333333333333286,4.5,3.666666666666657,4.954545454545453,13.439999999999998,5.893333333333345,10.5,9.759999999999991,10.443636363636358,-2.3377777777777737,2.8249999999999886,2.101111111111109,3.296515151515152,7.560000000000002,6.8374999999999915,7.695340909090909,6.123333333333321,7.016212121212128,7.780888429752068,2018,2
33,Uruguay-Portugal,-4.0,1.4545454545454533,-6.5,-1.6666666666666714,-6.333333333333329,-6.640000000000001,-2.0024242424242544,-8.545000000000002,-4.616666666666674,-7.93333333333333,2.3343250688705126,-4.07030303030303,-0.1616161616161662,-4.108686868686867,-10.237499999999997,-6.56666666666667,-9.337083333333332,-2.694444444444457,-6.234722222222217,-8.476111111111102,2018,2
34,Saudi Arabia-Egypt,0.47368421052631504,-14.666666666666671,-1.75,-0.6842105263157805,-0.9605263157894797,0.6703878116343418,-10.039122807017549,-0.8919736842105266,-0.14307479224375896,-0.36558171745153345,-21.022222222222226,-11.979166666666671,-11.051637426900584,-10.414371345029245,-2.5593749999999957,-1.7604824561403447,-1.8628728070175455,-0.9853831948291685,-1.1453878116343432,-1.2739190904893931,2018,2
35,Uruguay-Russia,1.0,12.969696969696969,-2.5,4.200000000000003,-8.450000000000003,1.6099999999999994,11.18545454545454,-1.2449999999999974,4.159999999999997,-6.122499999999995,19.32091827364554,8.092121212121214,13.231757575757584,2.5221818181818136,-3.8375000000000057,1.2760000000000034,-8.184750000000001,6.543600000000005,-3.7276000000000025,-11.487775,2018,2
36,Iran-Portugal,-12.0,-4.181818181818187,-13.416666666666671,-11.555555555555571,-6.333333333333329,-18.96,-12.594545454545461,-19.634166666666673,-18.235555555555564,-13.033333333333331,-6.475482093663928,-13.536313131313136,-12.120336700336722,-7.701868686868686,-20.20326388888889,-18.882129629629645,-13.746458333333337,-17.538765432098792,-12.538888888888884,-8.476111111111102,2018,1
37,Spain-Morocco,12.0,13.0,6.75,12.333333333333329,1.9659090909090935,20.400000000000006,20.269999999999996,15.712500000000006,20.343333333333327,10.303068181818183,19.976666666666652,15.9925,20.157777777777767,10.861856060606058,11.221875000000004,15.798333333333332,6.489687500000002,20.267777777777773,10.487146464646472,2.828302772038569,2018,1
38,Australia-Peru,7.0,-2.333333333333343,3.4342105263157805,1.3333333333333428,4.978070175438589,10.71,3.3599999999999923,7.721973684210518,6.13000000000001,8.533991228070171,-3.430000000000021,0.8258771929824391,-0.7233333333333363,2.083625730994136,4.999035664819928,3.4774122807017562,5.9416522391505,1.9466666666666796,4.534137426900585,6.72148641889811,2018,0
39,Denmark-France,-5.0,-8.666666666666671,-9.5,-8.666666666666657,-11.916666666666671,-8.549999999999997,-11.543333333333337,-12.197500000000005,-11.459999999999994,-13.940833333333337,-14.32888888888889,-14.916666666666664,-14.184444444444438,-16.35472222222222,-15.485,-14.758333333333326,-16.84104166666667,-14.039999999999992,-16.156111111111116,-17.884930555555563,2018,1
40,Iceland-Croatia,-12.0,-12.666666666666657,-9.0,-8.333333333333329,-8.75,-18.239999999999995,-18.986666666666665,-16.560000000000002,-15.593333333333327,-15.225000000000001,-19.759999999999984,-17.28,-16.274444444444434,-15.87638888888889,-14.580000000000005,-13.695000000000007,-13.518750000000004,-12.861111111111107,-12.706944444444446,-12.505208333333329,2018,0
41,Nigeria-Argentina,-9.099999999999994,-11.666666666666657,-6.25,-8.0,-8.812121212121212,-13.731899999999996,-16.30999999999998,-11.8705,-13.103666666666669,-13.167930303030303,-19.249999999999986,-14.329166666666666,-15.661111111111104,-15.627929292929288,-9.828125,-11.144166666666663,-11.40599242424242,-12.426666666666677,-12.57523232323232,-12.625900459136815,2018,0
42,Mexico-Sweden,-9.0,3.1212121212121247,-2.25,-2.3333333333333286,-6.75,-13.230000000000004,-4.675454545454542,-8.505000000000003,-8.75,-11.137499999999996,4.834095500459142,0.63363636363637,0.6328282828282852,-3.0852272727272734,-3.4256249999999966,-3.5349999999999966,-6.682499999999997,-3.647777777777776,-6.877499999999998,-9.264375000000001,2018,0
43,South Korea-Germany,-23.299999999999997,-18.10000000000001,-19.150000000000006,-17.766666666666666,-17.36666666666666,-36.045099999999984,-31.386033333333344,-32.6778,-31.78836666666666,-30.496483333333323,-27.011233333333358,-28.16726666666667,-27.27534444444445,-26.213661111111122,-29.36652500000001,-28.454266666666676,-27.340075,-27.52056666666666,-26.46160555555555,-25.43637777777778,2018,2
44,Serbia-Brazil,-8.0,-8.0,-3.25,-9.0,-3.6893939393939377,-13.280000000000001,-13.253333333333337,-9.407499999999999,-14.043333333333337,-8.896439393939389,-13.226666666666674,-9.396666666666661,-14.013333333333343,-8.88414141414141,-5.451875000000001,-10.219166666666652,-5.464640151515148,-14.790000000000006,-9.594974747474744,-5.381204660238751,2018,0
45,Switzerland-Costa Rica,15.0,9.333333333333343,5.25,4.333333333333343,9.624007936507923,22.950000000000003,17.79,15.509999999999991,14.79,17.86854166666666,13.253333333333352,10.879166666666677,10.216666666666683,13.37022156084656,8.045625000000001,7.33666666666668,11.051557539682527,6.630000000000024,10.397483465608467,13.481535641455643,2018,1
46,Japan-Poland,-23.333333333333343,-20.000000000000014,-9.0,-14.111111111111114,-10.500000000000007,-34.6888888888889,-31.822222222222237,-23.431666666666672,-27.2762962962963,-23.16611111111112,-29.06666666666669,-20.890000000000008,-24.642962962962976,-20.79666666666668,-12.915,-16.599722222222226,-13.458750000000002,-20.30432098765432,-16.843981481481492,-13.825000000000003,2018,0
47,Senegal-Colombia,-3.0,1.0,1.75,0.0,2.5,-4.649999999999999,-1.6400000000000006,-0.9950000000000045,-2.4100000000000037,-0.05749999999999744,1.6099999999999994,2.1924999999999955,0.8033333333333275,2.677499999999995,2.743124999999999,1.4058333333333266,3.1231250000000017,0.0,2.008333333333333,3.3249999999999957,2018,0
48,England-Belgium,-6.0,0.6666666666666714,-3.25,-3.3333333333333286,-3.539682539682545,-10.319999999999993,-4.606666666666669,-7.827500000000001,-7.946666666666658,-7.6553174603174625,1.1511111111111347,-2.2466666666666555,-2.3133333333333184,-2.5435714285714255,-5.451875000000001,-5.547499999999999,-5.466636904761913,-5.6444444444444315,-5.558703703703699,-5.440716805240626,2018,0
49,Panama-Tunisia,11.0,-4.862745098039227,5.60294117647058,-3.8627450980392126,-2.186741363211951,16.83,4.335882352941162,11.936911764705876,4.899215686274509,5.819570494864614,-7.122491349480988,0.7212197231833741,-6.300988081507114,-4.913626993280978,7.793855968858118,1.3140138408304338,2.2954193442082698,-5.516151480199923,-4.19240694970798,-2.978909350232456,2018,0
50,Uruguay-France,-7.0,-6.030303030303031,-10.75,-5.333333333333329,-17.25,-11.829999999999998,-10.974545454545463,-14.745000000000005,-10.293333333333337,-19.6425,-10.129081726354457,-13.905378787878782,-9.464242424242414,-18.85181818181818,-17.388125000000002,-13.199999999999996,-21.731249999999996,-8.817777777777778,-18.120000000000005,-24.969375,2018,0
51,Brazil-Belgium,-2.0,0.6666666666666714,0.0,0.3333333333333428,-3.850288600288607,-3.519999999999996,-1.1400000000000006,-1.7099999999999937,-1.4366666666666532,-4.922211399711401,1.1511111111111347,0.5699999999999932,0.864444444444473,-2.812763347763351,0.0,0.2849999999999966,-3.2919967532467638,0.5766666666666964,-3.0748400673400624,-5.906178811668539,2018,0
52,Spain-Russia,11.0,15.333333333333329,8.5,12.533333333333331,0.7166666666666686,18.810000000000002,21.43333333333333,16.315000000000005,19.743333333333325,8.594166666666673,23.204444444444427,19.04333333333333,22.067111111111103,11.667888888888882,13.982500000000002,17.284333333333336,6.756916666666669,20.571377777777776,9.682122222222226,1.0400027777777865,2018,1
53,Croatia-Denmark,-1.0,6.0,8.75,4.666666666666657,6.75,-1.6500000000000057,4.13666666666667,6.407499999999999,3.059999999999988,4.844166666666666,9.759999999999998,11.984166666666674,8.535555555555547,9.837499999999999,14.196875000000006,10.698333333333338,11.816041666666678,7.373333333333321,8.713888888888889,9.781875,2018,1
54,Brazil-Mexico,18.0,7.666666666666671,10.5,9.666666666666671,9.522727272727266,28.08,20.890000000000008,22.635000000000005,22.270000000000003,20.02977272727272,12.701111111111132,14.849999999999994,14.28111111111113,13.255530303030298,16.852500000000006,16.349999999999994,14.99318181818181,15.82111111111113,14.560530303030298,13.33398243801652,2018,2
55,Belgium-Japan,26.333333333333343,23.333333333333343,18.25,21.444444444444443,18.039682539682552,39.9388888888889,37.26888888888891,33.95166666666667,36.17296296296296,32.008928571428584,34.6888888888889,31.38666666666667,33.58296296296296,29.65023809523811,27.876875000000005,30.177222222222227,26.480386904761914,32.42876543209876,28.56601851851852,25.112383471907293,2018,2
56,Sweden-Switzerland,-6.0,0.21212121212120394,-2.0,0.6666666666666572,-2.853174603174594,-9.719999999999999,-4.374545454545462,-6.314999999999991,-4.199999999999996,-6.7166666666666615,0.3214600550964022,-1.349469696969706,0.6727272727272577,-2.0061748436748417,-3.1300000000000026,-1.0583333333333442,-3.7011408730158664,1.0533333333333204,-1.7644973544973581,-4.189977481733422,2018,2
57,Colombia-England,-4.0,-6.666666666666671,-4.75,-2.6666666666666714,-9.833333333333329,-6.480000000000004,-8.733333333333334,-7.042499999999997,-5.426666666666669,-10.771666666666661,-11.111111111111128,-9.283333333333346,-7.666666666666671,-12.87222222222222,-7.588125000000005,-6.009166666666665,-11.18729166666666,-4.3555555555555685,-9.901666666666664,-13.799444444444433,2018,1
58,Sweden-England,-5.0,-10.787878787878796,-5.0,-3.6666666666666714,-3.0833333333333286,-8.049999999999997,-12.747878787878797,-8.012499999999996,-7.009999999999998,-6.159166666666664,-17.535206611570274,-12.666969696969716,-11.736161616161624,-10.43949494949495,-7.9750000000000085,-6.982500000000002,-6.136041666666664,-5.952222222222225,-5.199166666666663,-4.5350694444444315,2018,0
59,Russia-Croatia,-2.0,-16.33333333333333,-7.5,-5.533333333333331,-3.6333333333333258,-3.239999999999995,-14.753333333333337,-7.710000000000001,-6.0533333333333275,-4.423333333333332,-24.881111111111103,-19.065000000000005,-17.047111111111107,-14.856777777777772,-12.262500000000003,-10.416000000000011,-8.521500000000003,-8.694711111111111,-6.950177777777775,-5.378544444444437,2018,1
60,France-Croatia,6.0,2.6666666666666714,0.75,4.0,5.166666666666671,10.200000000000003,7.406666666666666,5.790000000000006,8.400000000000006,9.096666666666671,4.5688888888888926,2.9324999999999903,5.648888888888891,6.517222222222223,1.2881249999999937,4.059999999999988,5.0249999999999915,6.666666666666671,7.442222222222227,8.103055555555564,2018,2
61,France-Belgium,-1.0,1.0,0.75,-1.0,2.3769841269841265,-1.769999999999996,0.01999999999999602,-0.19499999999999318,-1.7433333333333252,1.305515873015878,1.730000000000004,1.5074999999999932,-0.006666666666660603,2.8542063492063505,1.2881249999999937,-0.2150000000000034,2.639821428571423,-1.7166666666666544,1.2421296296296447,3.7942137503149382,2018,2
62,Croatia-England,-1.0,-2.333333333333343,3.25,-1.6666666666666714,0.75,-1.6500000000000057,-2.780000000000001,1.8425000000000011,-2.1966666666666725,-0.13583333333333059,-3.9900000000000233,0.8216666666666583,-3.342222222222233,-1.1194444444444471,5.451875000000001,1.272500000000008,3.0814583333333445,-2.7388888888888943,-0.6413888888888835,1.1318750000000009,2018,2
63,Belgium-England,6.0,-0.6666666666666714,3.25,3.3333333333333286,3.539682539682545,10.319999999999993,4.606666666666669,7.827500000000001,7.946666666666658,7.6553174603174625,-1.1511111111111347,2.2466666666666555,2.3133333333333184,2.5435714285714255,5.451875000000001,5.547499999999999,5.466636904761913,5.6444444444444315,5.558703703703699,5.440716805240626,2018,2
